name,blurb,michelin_award,city,country,lat,lon,image,chef,cuisine1,cuisine2,url,url2
LYST,This extraordinary building stands directly in the sea and its,ONE_STAR,Vejle,Denmark,55.7061145,9.5549409,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/22de962c-c212-4b75-b4a9-6597908be6c8.jpg,Daniel McBurnie,Creative,,https://guide.michelin.com/dk/en/southern-denmark/vejle/restaurant/lyst,https://guide.michelin.com/en/southern-denmark/vejle/restaurant/lyst
Refectorio,"This restaurant enjoys a superb setting, adding a touch of",ONE_STAR,Sardón de Duero,Spain,41.6156187,-4.4106521,https://mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/9a5139891054419aaa8ebc1b6cb2483d,Marc Segarra Sauné,Creative,,https://guide.michelin.com/en/castilla-y-leon/sardon-de-duero/restaurant/refectorio,https://guide.michelin.com/en/castilla-y-leon/sardon-de-duero/restaurant/refectorio
Au 14 Février,"In Rue du Bœuf, in the heart of historic Lyon",ONE_STAR,Lyon,France,45.7622206,4.8263815,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/38c2a6da-af6c-416d-8997-9f3822e2ba4c.jpeg,Tsuyoshi Arai,Creative,,https://guide.michelin.com/en/auvergne-rhone-alpes/lyon/restaurant/au-14-fevrier281900,https://guide.michelin.com/en/auvergne-rhone-alpes/lyon/restaurant/au-14-fevrier281900
Bras,"Aubrac is the very DNA of this contemporary restaurant, where",TWO_STARS,Laguiole,France,44.678547,2.8992347,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/85038309-166a-476a-83da-8fab136bb46c.jpg,Sébastien Bras,Creative,,https://guide.michelin.com/en/occitanie/laguiole/restaurant/bras,https://guide.michelin.com/en/occitanie/laguiole/restaurant/bras
Manresa,It may have a reputation for being one of the,THREE_STARS,Los Gatos,United States,37.22761,-121.98071,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/284cb81d47c642709adf6aa07de2f93c,David Kinch,Contemporary,Californian,https://guide.michelin.com/us/en/california/los-gatos/restaurant/manresa,https://guide.michelin.com/en/california/los-gatos/restaurant/manresa
Mori Sushi,Perfectionists will thrill to a meal at this Westside sushiya,ONE_STAR,Los Angeles,United States,34.033398,-118.44229,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/26b3c8ad-6f6b-422f-b827-c0542b521856.jpg,Masanori Nagano,Japanese,Sushi,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/mori-sushi,https://guide.michelin.com/en/california/us-los-angeles/restaurant/mori-sushi
Ritz Restaurant,Pass those enjoying afternoon tea in the stunning Palm Court,ONE_STAR,London,United Kingdom,51.5069929,-0.1418453,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/23933b09eef345aeb4a5dd322aa65ca7,John Williams MBE,Modern British,,https://guide.michelin.com/gb/en/greater-london/london/restaurant/ritz-restaurant,https://guide.michelin.com/en/greater-london/london/restaurant/ritz-restaurant
Philipp Soldan,"This smart cellar restaurant is pleasantly laid back, and the",ONE_STAR,Frankenberg,Germany,51.0592063,8.8016187,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/3a5e1a1e-c5a5-4245-9636-5e4cce67fb16.jpg,Erik Arnecke,Creative,Modern Cuisine,https://guide.michelin.com/en/hessen/frankenberg/restaurant/philipp-soldan,https://guide.michelin.com/en/hessen/frankenberg/restaurant/philipp-soldan
Restaurant H,A good restaurant near Bastille? This place should fit the,ONE_STAR,Paris,France,48.8543827,2.3681125,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/691cfc82-5330-4994-8bf0-976246d053cd.jpg,Hubert Duchenne,Creative,,https://guide.michelin.com/en/ile-de-france/paris/restaurant/restaurant-h,https://guide.michelin.com/en/ile-de-france/paris/restaurant/restaurant-h
Bolenius,Luc Kusters is an ambassador for Dutch cuisine and as,ONE_STAR,Amsterdam,Netherlands,52.3361323,4.8736231,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/fdd6cc42a1e642319b5516e2808030fb,Luc Kusters,Creative,,https://guide.michelin.com/en/noord-holland/amsterdam/restaurant/bolenius,https://guide.michelin.com/en/noord-holland/amsterdam/restaurant/bolenius
Pavyllon,Yannick Alléno's latest venture is a hit with diners,ONE_STAR,Paris,France,48.8660193,2.315754,https://mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/5fc924226a7d4b2fb800e073c5a0d62b,Yannick Alléno,Modern Cuisine,,https://guide.michelin.com/en/ile-de-france/paris/restaurant/pavyllon,https://guide.michelin.com/en/ile-de-france/paris/restaurant/pavyllon
La Table de Philippe Girardon,This elegant residence nestling in 3ha of grounds was once,ONE_STAR,Chonas-l'Amballan,France,45.456917,4.8114519,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/80974864-30c9-49c0-83fc-2ea3132b2576.jpg,Philippe Girardon,Modern Cuisine,,https://guide.michelin.com/en/auvergne-rhone-alpes/chonas-l-amballan/restaurant/la-table-de-philippe-girardon,https://guide.michelin.com/en/auvergne-rhone-alpes/chonas-l-amballan/restaurant/la-table-de-philippe-girardon
Miraflores,A smart elegant venue provides the setting for the authentic,ONE_STAR,Lyon,France,45.7682684,4.8588247,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/007b7788-5b21-42bb-9bf0-cf0c6be807ff.jpg,Carlos Camino,Peruvian,,https://guide.michelin.com/en/auvergne-rhone-alpes/lyon/restaurant/miraflores-1190862,https://guide.michelin.com/en/auvergne-rhone-alpes/lyon/restaurant/miraflores-1190862
Chukasoba Ginza Hachigou,The name means ‘eight five’ referring to the tsubo size,ONE_STAR,Tokyo,Japan,35.6705747,139.7701799,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/f4c2f090-e6f4-43be-9a4a-bd1af6ea7a10.JPG,,Ramen,,https://guide.michelin.com/jp/en/tokyo-region/tokyo/restaurant/chukasoba-ginza-hachigo,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/chukasoba-ginza-hachigo
The White Room by Jacob Jan Boerma,Design and classic sophistication come together beautifully in this historic,ONE_STAR,Amsterdam,Nederland,52.372726,4.894229,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/94bc0061-9b18-48e6-b9b8-06007a892724.jpg,,Modern Cuisine,,https://guide.michelin.com/en/noord-holland/amsterdam/restaurant/the-white-room-by-jacob-jan-boerma,https://guide.michelin.com/en/noord-holland/amsterdam/restaurant/the-white-room-by-jacob-jan-boerma
Shoroku,Owner-chef Masato Shimoda stands at the counter alongside his,ONE_STAR,Osaka,Japan,34.684744,135.494629,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/043f347dd8e4481c8c6d591262d2fd86,Masato SHIMODA,Japanese,,https://guide.michelin.com/jp/en/osaka-region/osaka/restaurant/shoroku,https://guide.michelin.com/en/osaka-region/osaka/restaurant/shoroku
Château de Sully,You will remain close to nature in this restaurant in,ONE_STAR,Bayeux,France,49.2993518,-0.7316203,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/563d8fad-db32-4f54-a05a-2f0ce08924ca.JPG,Nicolas Fages,Modern Cuisine,,https://guide.michelin.com/en/normandie/bayeux/restaurant/chateau-de-sully,https://guide.michelin.com/en/normandie/bayeux/restaurant/chateau-de-sully
SIEDEPUNKT,Who would expect such a restaurant in a business hotel,ONE_STAR,Ulm,Germany,48.4221411,10.0058231,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/abfbcc44fc994827933cc595cb18b5ba,,Modern French,International,https://guide.michelin.com/en/baden-wurttemberg/ulm/restaurant/siedepunkt,https://guide.michelin.com/en/baden-wurttemberg/ulm/restaurant/siedepunkt
Atelier Sanssouci,Even though this former manor house has been transformed into,ONE_STAR,Radebeul,Germany,51.1086096,13.6753756,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/b8a52f26aed84f6fb9cbeea59d8f7d3a,Konrad Lange,Classic Cuisine,Modern Cuisine,https://guide.michelin.com/en/sachsen/radebeul/restaurant/atelier-sanssouci,https://guide.michelin.com/en/sachsen/radebeul/restaurant/atelier-sanssouci
Grammons Restaurant,Dirk Grammon is the owner of this delightful bright and,ONE_STAR,Dortmund,Deutschland,51.52023,7.53532,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/4dc44962-4c75-4e8c-99b2-58fbe7b513f7.jpg,Dirk Grammon,Contemporary,Classic French,https://guide.michelin.com/en/nordrhein-westfalen/dortmund/restaurant/grammons-restaurant,https://guide.michelin.com/en/nordrhein-westfalen/dortmund/restaurant/grammons-restaurant
SENNS.Restaurant,Gusswerk – once a bell foundry – is an impressive location for,TWO_STARS,Salzburg,Austria,47.8360718,13.0634487,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/fd35381825564e7d858881e9716556dc,Andreas Senn,Creative,,https://guide.michelin.com/at/en/salzburg-region/salzburg/restaurant/senns-restaurant,https://guide.michelin.com/en/salzburg-region/salzburg/restaurant/senns-restaurant
Doblers,If you are looking for a couple who put their,ONE_STAR,Mannheim,Germany,49.4810346,8.4761985,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/df6e5cfe-9892-4a62-a929-0917160e4907.jpg,Norbert Dobler,Classic Cuisine,,https://guide.michelin.com/en/baden-wurttemberg/mannheim/restaurant/doblers,https://guide.michelin.com/en/baden-wurttemberg/mannheim/restaurant/doblers
Au Vieux Couvent,You spot this inviting pink house near the flower - decked,ONE_STAR,Rhinau,France,48.3171291,7.7069474,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/a4af6f6f-c6b9-49fc-9cf2-772a9a94cfa2.jpg,Alexis Albrecht,Creative,,https://guide.michelin.com/en/grand-est/rhinau/restaurant/au-vieux-couvent,https://guide.michelin.com/en/grand-est/rhinau/restaurant/au-vieux-couvent
Bracali,"The small, fairly ordinary village of Ghirlanda in the heart",TWO_STARS,Ghirlanda,Italy,43.0584193,10.8995225,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/15cb1660d2dc44d7829958a765a3df28,,Creative,,https://guide.michelin.com/en/toscana/ghirlanda/restaurant/bracali,https://guide.michelin.com/en/toscana/ghirlanda/restaurant/bracali
Seiju,"Yoshiaki Shimizu upholds the traditions of Edomae tempura, with his",ONE_STAR,Tokyo,Japan,35.666294,139.771164,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/422526f7-86b4-424c-bed2-1e2ef89224ba.jpg,Yoshiaki SHIMIZU,Tempura,,https://guide.michelin.com/jp/en/tokyo-region/tokyo/restaurant/seiju,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/seiju
Azabu Wakei,The owner-chef closed his restaurant in his hometown in,ONE_STAR,Tokyo,Japan,35.662331,139.720906,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/975bfe33-7175-47ec-9b6d-1fc23ab796b2.jpg,Ryuji TAKEMURA,Japanese,,https://guide.michelin.com/jp/en/tokyo-region/tokyo/restaurant/azabu-wakei,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/azabu-wakei
Nuance,Designer elegance depicts the pleasant interior that awaits you in,TWO_STARS,Duffel,Belgium,51.0957136,4.505835,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/56aee1d071ae4084adab0228ed129f64,Thierry Theys,Creative,,https://guide.michelin.com/en/antwerpen/duffel/restaurant/nuance,https://guide.michelin.com/en/antwerpen/duffel/restaurant/nuance
Zash,A chef with an interesting CV is behind this restaurant,ONE_STAR,Archi,Italy,37.7079174,15.1998992,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/39874734abf14ddb80a0c6fa9936713d,Giuseppe Raciti,Creative,,https://guide.michelin.com/en/sicilia/archi/restaurant/zash,https://guide.michelin.com/en/sicilia/archi/restaurant/zash
Etoile,"After travelling the world, two friends opened this restaurant to",ONE_STAR,Stockholm,Sweden,59.3495123,18.0437729,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/2685a190-e8bd-4277-a0bc-d38a143a1188.jpg,Jonas Lagerström,Creative,International,https://guide.michelin.com/se/en/stockholm-region/stockholm/restaurant/etoile,https://guide.michelin.com/en/stockholm-region/stockholm/restaurant/etoile
Il Pellicano,"Housed within the legendary hotel of the same name, Il",ONE_STAR,Porto Ercole,Italy,42.380472,11.1924477,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/21066ff847574eeb90cec0d1a9f1887f,,Creative,,https://guide.michelin.com/en/toscana/porto-ercole/restaurant/il-pellicano,https://guide.michelin.com/en/toscana/porto-ercole/restaurant/il-pellicano
Traube,A traditional restaurant with a modern touch. The service is,ONE_STAR,Efringen-Kirchen,Deutschland,47.6909385,7.5398759,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/6d6b4a2c-d0bc-4bee-95fa-c6d8336bbe07.jpg,Brian Wawryk,Modern Cuisine,Regional Cuisine,https://guide.michelin.com/en/baden-wurttemberg/efringen-kirchen/restaurant/traube1181496,https://guide.michelin.com/en/baden-wurttemberg/efringen-kirchen/restaurant/traube1181496
Calla's,“Calla” is a Mexican flower that derives its name,ONE_STAR,The Hague,Netherlands,52.0866502,4.3130608,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/5ad5bde4-7c7c-435d-b1d2-78f579832933.jpg,Ronald van Roon,Creative French,,https://guide.michelin.com/en/zuid-holland/den-haag/restaurant/calla-s115041,https://guide.michelin.com/en/zuid-holland/den-haag/restaurant/calla-s115041
Ryo Gastronomia,"A superb example of Japanese cuisine, this restaurant boasts a",TWO_STARS,São Paulo,Brazil,-23.5814487,-46.6769049,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/bdf7d57ba2544a13807860392d2b51bf,Edson Yamashita,Japanese,,https://guide.michelin.com/en/sao-paulo-region/sao-paulo/restaurant/ryo-gastronomia,https://guide.michelin.com/en/sao-paulo-region/sao-paulo/restaurant/ryo-gastronomia
Ich weiß ein Haus am See,Good classic dishes accompanied by excellent wine recommendations by the,ONE_STAR,Krakow am See,Deutschland,53.6686169,12.2986817,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/97564916-d220-4be0-80f2-7b40e9acd336.jpg,Raik Zeigner,Classic French,,https://guide.michelin.com/en/mecklenburg-vorpommern/krakow-am-see/restaurant/ich-weiss-ein-haus-am-see,https://guide.michelin.com/en/mecklenburg-vorpommern/krakow-am-see/restaurant/ich-weiss-ein-haus-am-see
The Village Pub,Though it has the feel of a chichi private club,ONE_STAR,Woodside,United States,37.42897,-122.25178,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/b096d73f-0af8-433e-bd86-271007c73ae8.jpg,Mark Sullivan,Contemporary,American Contemporary,https://guide.michelin.com/us/en/california/woodside/restaurant/the-village-pub,https://guide.michelin.com/en/california/woodside/restaurant/the-village-pub
roots,"Chic and modern yet cosy, roots is located on the",ONE_STAR,Basel,Switzerland,47.57006,7.5829306,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/b33dd2cd-43d6-4253-acca-fa28ce3af965.jpg,Pascal Steffen,Modern Cuisine,,https://guide.michelin.com/en/basel-stadt/basel/restaurant/roots568552,https://guide.michelin.com/en/basel-stadt/basel/restaurant/roots568552
Marqués de Riscal,"Design, design, design! Beneath the magnificent high - ceilinged dining room",ONE_STAR,Elciego,Spain,42.5115422,-2.6176801,https://mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/28cff39d87b245ba86c91543949b8a54,Silvia Garcia,Creative,,https://guide.michelin.com/en/pais-vasco/elciego/restaurant/marques-de-riscal,https://guide.michelin.com/en/pais-vasco/elciego/restaurant/marques-de-riscal
Shimmonzen Yonemura,Masayasu Yonemura is rich in creativity and continues to hone,TWO_STARS,Kyoto,Japan,35.006214,135.776682,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/bb449f8c-2dbf-424b-bc37-cd2f58020263.jpg,Masayasu YONEMURA,Innovative,,https://guide.michelin.com/jp/en/kyoto-region/kyoto/restaurant/shimmonzen-yonemura,https://guide.michelin.com/en/kyoto-region/kyoto/restaurant/shimmonzen-yonemura
Kawahara,Owner-chef Koji Kawahara studies the old to develop the,ONE_STAR,Osaka,Japan,34.709936,135.500804,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/c84adaa9f4c940838b1da2ee96056ab4,Koji KAWAHARA,Japanese,,https://guide.michelin.com/jp/en/osaka-region/osaka/restaurant/kawahara,https://guide.michelin.com/en/osaka-region/osaka/restaurant/kawahara
't Raedthuys,Art and gastronomy go hand in hand at ’t Raedthuys,ONE_STAR,Duiven,Netherlands,51.95016,6.02355,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/e15718e4-1cc7-4096-bd66-a0112e61d842.jpeg,Hans den Engelsen,Modern French,,https://guide.michelin.com/en/gelderland/duiven/restaurant/t-raedthuys,https://guide.michelin.com/en/gelderland/duiven/restaurant/t-raedthuys
Funaokayama Shimizu,"The owner-chef spares no effort, checking the ingredients with",ONE_STAR,Kyoto,Japan,35.0390582,135.7445465,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/135ad57c-bace-47ef-9c94-1eb5e3a3bd3f.jpg,Yuki SHIMIZU,Japanese,,https://guide.michelin.com/jp/en/kyoto-region/kyoto/restaurant/funaokayama-shimizu,https://guide.michelin.com/en/kyoto-region/kyoto/restaurant/funaokayama-shimizu
L'Orangerie,"Whilst preserving the DNA of this pocket handkerchief restaurant, Alain",ONE_STAR,Paris,France,48.86858,2.30105,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/bb8efb10-4c0d-4318-bb72-648cd5f2ed41.jpg,Alan Taudon,Modern Cuisine,,https://guide.michelin.com/en/ile-de-france/paris/restaurant/l-orangerie505878,https://guide.michelin.com/en/ile-de-france/paris/restaurant/l-orangerie505878
Kilian Stuba,"Chic and elegant design, top-notch service and technically sophisticated",ONE_STAR,Hirschegg,Austria,47.3486576,10.1719794,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/4a7394ca-e439-42bc-abb4-f3d0132be052.jpg,Sascha Kemmerer,Creative,,https://guide.michelin.com/at/en/styria/hirschegg/restaurant/kilian-stuba,https://guide.michelin.com/en/styria/hirschegg/restaurant/kilian-stuba
Candlenut,The high ceiling makes the dining room feel open and,ONE_STAR,Singapore,Singapore,1.3058588,103.8100724,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/ee0c4368-ef69-4b11-b6dc-c39e9a52c096.jpg,"Malcolm, Seow Meng LEE",Peranakan,,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/candlenut,https://guide.michelin.com/en/singapore-region/singapore/restaurant/candlenut
Kitchen Table,Start with a drink in the bar before taking your,TWO_STARS,London,United Kingdom,51.5203616,-0.13647,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/fe333f82fce2481983adc9ab37d256f0,James Knappett,Modern Cuisine,,https://guide.michelin.com/gb/en/greater-london/london/restaurant/kitchen-table-at-bubbledogs,https://guide.michelin.com/en/greater-london/london/restaurant/kitchen-table-at-bubbledogs
